id,model_year,model_type,mileage,condition,sale_price,sale_date,source
y00247,1989,911,22000,Fair,130000,2021-01-29,https://bringatrailer.com/listing/1989-porsche-911-turbo-cabriolet-9/
y00248,2008,911,35000,Fair,49500,2021-01-29,https://bringatrailer.com/listing/2008-porsche-911-carrera-s-31/
y00249,2001,911,80000,Fair,37001,2021-01-29,https://bringatrailer.com/listing/2001-porsche-911-turbo-120/
y00250,1976,911,86000,Fair,46000,2021-01-29,https://bringatrailer.com/listing/1976-porsche-911s-30/
y00251,2011,Boxster,36000,Fair,47750,2021-02-01,https://bringatrailer.com/listing/2011-porsche-boxster-spyder-42/
y00252,1985,911,127000,Fair,121000,2021-02-01,https://bringatrailer.com/listing/1985-porsche-911-carrera-71/
y00253,2016,Cayman,15000,Fair,80600,2021-02-01,https://bringatrailer.com/listing/2016-porsche-cayman-gts-10/
y00254,1973,914,96000,Fair,22250,2021-02-01,https://bringatrailer.com/listing/1973-porsche-914-48/
y00255,2001,911,98000,Fair,22950,2021-02-01,https://bringatrailer.com/listing/2001-porsche-911-carrera-61/
y00256,2013,911,58000,Fair,41000,2021-02-02,https://bringatrailer.com/listing/2013-porsche-cayenne-gts-7/
y00257,1982,928,82000,Fair,31250,2021-02-02,https://bringatrailer.com/listing/1982-porsche-928-31/
y00258,1958,356,30000,Fair,119500,2021-02-02,https://bringatrailer.com/listing/1958-porsche-356a-1600s-coupe-2/
y00259,1967,911,74000,Fair,58500,2021-02-03,https://bringatrailer.com/listing/1967-porsche-911-soft-window-targa-7/
y00260,2006,911,53000,Fair,49997,2021-02-03,https://bringatrailer.com/listing/2006-porsche-911-carrera-s-79/
y00261,2003,911,48000,Fair,33246,2021-02-03,https://bringatrailer.com/listing/2003-porsche-911-carrera-4s-56/
y00262,1987,911,66000,Fair,55911,2021-02-03,https://bringatrailer.com/listing/1987-porsche-911-carrera-cabriolet-40/
y00263,2001,911,98000,Fair,26500,2021-02-03,https://bringatrailer.com/listing/2001-porsche-911-carrera-62/
y00264,2002,911,32000,Fair,66500,2021-02-04,https://bringatrailer.com/listing/2002-porsche-911-turbo-108/
y00265,2009,911,38000,Fair,52750,2021-02-04,https://bringatrailer.com/listing/2009-porsche-911-cabriolet-4s-2/
y00266,2016,911,11000,Fair,121500,2021-02-04,https://bringatrailer.com/listing/2016-porsche-911-gt3-5/
y00267,1969,912,2000,Fair,43000,2021-02-04,https://bringatrailer.com/listing/1969-porsche-912-52/
y00268,1984,911,52000,Fair,33250,2021-02-04,https://bringatrailer.com/listing/1984-porsche-911-carrera-targa-17/
y00269,2007,Cayman,81000,Fair,24550,2021-02-04,https://bringatrailer.com/listing/2007-porsche-cayman-25/
y00270,1980,911,31000,Fair,56000,2021-02-04,https://bringatrailer.com/listing/1980-porsche-911sc-50/
y00271,2016,911,6000,Fair,122000,2021-02-05,https://bringatrailer.com/listing/2016-porsche-911-turbo-4/
y00272,1987,924,38000,Fair,6924,2021-02-05,https://bringatrailer.com/listing/1987-porsche-924s-43/
y00273,1984,928,29000,Fair,56999,2021-02-05,https://bringatrailer.com/listing/1984-porsche-928s-41/
y00274,1969,912,19000,Fair,78500,2021-02-05,https://bringatrailer.com/listing/1969-porsche-912-51/
y00275,2014,911,23000,Fair,70000,2021-02-08,https://bringatrailer.com/listing/2014-porsche-911-66/
y00276,1976,912,500,Fair,32500,2021-02-08,https://bringatrailer.com/listing/1976-porsche-912e-33/
y00277,2008,911,119000,Fair,30500,2021-02-08,https://bringatrailer.com/listing/2008-porsche-cayenne-s-7/
y00278,2004,911,23000,Fair,62828,2021-02-08,https://bringatrailer.com/listing/2004-porsche-x50/
y00279,1994,911,9000,Fair,165000,2021-02-09,https://bringatrailer.com/listing/1994-porsche-964-factory-wide-body/
y00280,1966,911,63000,Fair,51500,2021-02-09,https://bringatrailer.com/listing/1966-porsche-911-coupe-18/
y00281,2008,Cayman,69000,Fair,24500,2021-02-09,https://bringatrailer.com/listing/2008-porsche-cayenne-s-8/
y00282,2018,911,1900,Fair,322500,2021-02-09,https://bringatrailer.com/listing/2018-porsche-911-gt2-weissach-14/
y00283,2004,911,41000,Fair,36000,2021-02-09,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-51/
y00284,2007,911,47000,Fair,77000,2021-02-09,https://bringatrailer.com/listing/2007-porsche-911-turbo-88/
y00285,1986,944,44000,Fair,13944,2021-02-09,https://bringatrailer.com/listing/1986-porsche-944-51/
y00286,2000,911,51000,Fair,25500,2021-02-09,https://bringatrailer.com/listing/2000-porsche-911-carrera-4-28/
y00287,1955,356,10000,Excellent,200000,2021-02-10,https://bringatrailer.com/listing/1955-porsche-356-coupe/
y00288,1986,911,106000,Fair,41000,2021-02-10,https://bringatrailer.com/listing/1986-porsche-911-carrera-cabriolet-29/
y00289,2007,Cayman,97000,Fair,18500,2021-02-10,https://bringatrailer.com/listing/2007-porsche-cayman-27/
y00290,1970,911,15000,Fair,61000,2021-02-10,https://bringatrailer.com/listing/1970-porsche-911t-coupe-21/
y00291,1997,911,18000,Fair,72500,2021-02-10,https://bringatrailer.com/listing/1997-porsche-911-carrera-cabriolet-41/
y00292,1996,911,76000,Fair,93500,2021-02-10,https://bringatrailer.com/listing/1996-porsche-911-carrera-4s-43-2/
y00293,1997,Boxster,70000,Fair,24000,2021-02-10,https://bringatrailer.com/listing/1997-porsche-boxster-29/
y00294,1984,928,54000,Fair,9820,2021-02-10,https://bringatrailer.com/listing/1984-porsche-928s-40/
y00295,1998,Boxster,28000,Fair,16750,2021-02-10,https://bringatrailer.com/listing/1998-porsche-boxster-32/
y00296,1982,911,70000,Fair,47000,2021-02-11,https://bringatrailer.com/listing/1982-porsche-911sc-89/
y00297,1992,968,75000,Fair,17777,2021-02-11,https://bringatrailer.com/listing/1992-porsche-968-cabriolet-13/
y00298,1969,912,34000,Fair,64000,2021-02-11,https://bringatrailer.com/listing/1969-porsche-912-54/
y00299,2008,Cayman,5000,Fair,42307,2021-02-11,https://bringatrailer.com/listing/2008-porsche-cayman-s-39/
y00300,1984,911,35000,Fair,77500,2021-02-11,https://bringatrailer.com/listing/1984-porsche-930-turbo-7/
y00301,1987,924,31000,Fair,4200,2021-02-11,https://bringatrailer.com/listing/1987-porsche-924s-41-2/
y00302,2007,911,4000,Fair,215000,2021-02-11,https://bringatrailer.com/listing/2007-porsche-gt3-rs-25/
y00303,2003,Boxster,59000,Fair,16250,2021-02-11,https://bringatrailer.com/listing/2003-porsche-boxster-25/
y00304,1986,944,62000,Fair,32000,2021-02-11,https://bringatrailer.com/listing/1986-porsche-944-turbo-171/
y00305,2013,911,82000,Fair,51000,2021-02-12,https://bringatrailer.com/listing/2013-porsche-911-carrera-s-16/
y00306,1955,356,69000,Excellent,365000,2021-02-12,https://bringatrailer.com/listing/1955-porsche-356a-speester/
y00307,1990,911,1000,Fair,265000,2021-02-12,https://bringatrailer.com/listing/1990-porsche-911-carrera-44/
y00308,1967,912,24000,Fair,46000,2021-02-12,https://bringatrailer.com/listing/1967-porsche-912-21/
y00309,1987,944,53000,Fair,19815,2021-02-12,https://bringatrailer.com/listing/1987-porsche-944s-24/
y00310,2002,911,50000,Fair,50500,2021-02-12,https://bringatrailer.com/listing/2002-porsche-911-turbo-106/
y00311,2002,911,58000,Fair,30000,2021-02-12,https://bringatrailer.com/listing/2002-porsche-911-carrera-69/
y00312,2004,911,52000,Fair,39000,2021-02-15,https://bringatrailer.com/listing/2004-porsche-911-40th-anniversary-49/
y00313,1987,911,84000,Fair,122000,2021-02-15,https://bringatrailer.com/listing/1987-porsche-911-turbo-68/
y00314,2002,Boxster,76000,Fair,15750,2021-02-15,https://bringatrailer.com/listing/2002-porsche-boxster-s-51/
y00315,2007,911,25000,Fair,47250,2021-02-15,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-49/
y00316,2008,911,128000,Fair,20000,2021-02-16,https://bringatrailer.com/listing/2008-porsche-cayenne-6/
y00317,1962,356,6400,Fair,81500,2021-02-16,https://bringatrailer.com/listing/1962-porsche-356b-19/
y00318,1987,911,55000,Fair,72000,2021-02-16,https://bringatrailer.com/listing/1987-porsche-911-carrera-59/
y00319,1999,911,49000,Fair,33500,2021-02-16,https://bringatrailer.com/listing/1999-porsche-911-48/
y00320,2011,Boxster,31000,Fair,55000,2021-02-16,https://bringatrailer.com/listing/2011-porsche-boxster-spyder-43/
y00321,2018,911,1000,Fair,223000,2021-02-16,https://bringatrailer.com/listing/2018-porsche-gt3-touring-7/
y00322,2008,911,48000,Fair,67000,2021-02-16,https://bringatrailer.com/listing/2008-porsche-911-turbo-22/
y00323,2004,911,90000,Fair,24000,2021-02-16,https://bringatrailer.com/listing/2004-porsche-911-carrera-32/
y00324,1980,911,43000,Fair,66000,2021-02-16,https://bringatrailer.com/listing/1980-porsche-911sc-51/
y00325,2007,911,63000,Fair,37550,2021-02-16,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-50/
y00326,1988,928,93000,Fair,33251,2021-02-16,https://bringatrailer.com/listing/1988-porsche-928-s4-62/
y00327,2001,911,58000,Fair,41250,2021-02-17,https://bringatrailer.com/listing/2001-porsche-911-turbo-124/
y00328,2001,Boxster,51000,Fair,16800,2021-02-17,https://bringatrailer.com/listing/2001-porsche-boxster-2-7-25/
y00329,2007,911,14000,Fair,75500,2021-02-17,https://bringatrailer.com/listing/2007-porsche-911-carrera-4s-35/
y00330,2008,911,59000,Fair,35250,2021-02-17,https://bringatrailer.com/listing/2008-porsche-911-carrera-14/
y00331,2013,Boxster,64000,Fair,32000,2021-02-17,https://bringatrailer.com/listing/2013-porsche-boxter-12/
y00332,1965,356,83000,Excellent,143500,2021-02-18,https://bringatrailer.com/listing/1965-porsche-356sc-cabriolet-2/
y00333,2009,911,97000,Fair,41000,2021-02-18,https://bringatrailer.com/listing/2009-porsche-911-carrera-s-25/
y00334,1967,912,23000,Fair,54500,2021-02-18,https://bringatrailer.com/listing/1966-porsche-912-coupe-47/
y00335,1967,911,33000,Excellent,196000,2021-02-18,https://bringatrailer.com/listing/1967-porsche-911s-coupe-13/
y00336,1998,911,69000,Fair,83000,2021-02-18,https://bringatrailer.com/listing/1998-porsche-911-targa-6/
y00337,2004,911,39000,Fair,34500,2021-02-18,https://bringatrailer.com/listing/2004-porsche-911-carrera-4s-52/
y00338,1991,911,27000,Fair,160000,2021-02-18,https://bringatrailer.com/listing/1991-porsche-911-turbo-28/
y00339,1999,Boxster,27000,Fair,15000,2021-02-18,https://bringatrailer.com/listing/1999-porsche-boxster-56/
y00340,2006,911,77000,Fair,23000,2021-02-18,https://bringatrailer.com/listing/2006-porsche-cayenne-turbo-s-4/
y00341,1974,914,16000,Fair,23800,2021-02-19,https://bringatrailer.com/listing/1974-porsche-914-2-0-40/
y00342,2003,Boxster,67000,Fair,15500,2021-02-19,https://bringatrailer.com/listing/2003-porsche-boxster-24/
y00343,1988,911,61000,Fair,88500,2021-02-22,https://bringatrailer.com/listing/1988-porsche-911-carrera-82/
y00344,1995,911,100000,Fair,59250,2021-02-22,https://bringatrailer.com/listing/1995-porsche-911-21/
y00345,1997,Boxster,17000,Fair,20250,2021-02-22,https://bringatrailer.com/listing/1997-porsche-boxster-30/
y00346,1977,911,52000,Fair,36250,2021-02-22,https://bringatrailer.com/listing/1977-porsche-911s-34/
y00347,1963,356,28000,Fair,96000,2021-02-23,https://bringatrailer.com/listing/1963-porsche-356b-super-cabriolet-7/
y00348,2008,Cayman,50000,Fair,40000,2021-02-23,https://bringatrailer.com/listing/2008-porsche-cayman-s-41/
y00349,1988,911,71000,Fair,52924,2021-02-23,https://bringatrailer.com/listing/1988-porsche-911-carrera-73/
y00350,2001,911,35000,Fair,35250,2021-02-23,https://bringatrailer.com/listing/2001-porsche-911-carrera-65/
y00351,1988,928,70000,Fair,26178,2021-02-23,https://bringatrailer.com/listing/1988-porsche-928-s4-58/
y00352,2001,Boxster,130000,Fair,9969,2021-02-23,https://bringatrailer.com/listing/2001-porsche-boxster-s-58/
y00353,1971,914,7000,Fair,30000,2021-02-24,https://bringatrailer.com/listing/1971-porsche-914-6-12/
y00354,2008,911,102000,Fair,32000,2021-02-24,https://bringatrailer.com/listing/2008-porsche-911-carrera-15/
y00355,2007,911,20000,Fair,51500,2021-02-24,https://bringatrailer.com/listing/2007-porsche-911-carrera-4s-34/
y00356,1968,912,50000,Fair,47750,2021-02-24,https://bringatrailer.com/listing/1968-porsche-912-68/
y00357,2016,911,900,Fair,175667,2021-02-24,https://bringatrailer.com/listing/2016-porsche-911-gt3rs-34/
y00358,1991,944,91000,Fair,17500,2021-02-25,https://bringatrailer.com/listing/1991-porsche-944-s2-14/
y00359,2008,911,23000,Fair,81500,2021-02-25,https://bringatrailer.com/listing/2008-porsche-911-turbo-23/
y00360,1960,356,45000,Fair,190356,2021-02-25,https://bringatrailer.com/listing/1960-porsche-356b-roadster-12/
y00361,2000,911,44000,Fair,27000,2021-02-25,https://bringatrailer.com/listing/2000-porsche-911-carrera-119/
y00362,1995,911,18000,Fair,70500,2021-02-25,https://bringatrailer.com/listing/1995-porsche-911-carrera-89/
y00363,1971,914,61000,Fair,19000,2021-02-25,https://bringatrailer.com/listing/1971-porsche-914-12/
y00364,1992,911,21000,Excellent,210000,2021-02-26,https://bringatrailer.com/listing/1992-porsche-964-911-andial-usa-cup-car/
y00365,1995,911,102000,Fair,53993,2021-02-26,https://bringatrailer.com/listing/1995-porsche-911-carrera-90/
y00366,2006,911,86000,Fair,44997,2021-02-26,https://bringatrailer.com/listing/2006-porsche-911-carrera-4s-26/
y00367,2007,911,60000,Fair,121000,2021-02-26,https://bringatrailer.com/listing/2007-porsche-911-carrera-s-47/
y00368,2014,911,19000,Fair,109000,2021-02-26,https://bringatrailer.com/listing/2014-porsche-911-67/
y00369,1986,911,70000,Fair,60000,2021-02-26,https://bringatrailer.com/listing/1986-porsche-911-carrera-58/
y00370,2007,911,8000,Fair,194000,2021-02-26,https://bringatrailer.com/listing/2007-porsche-gt3-rs-28/
y00371,1999,Boxster,59000,Fair,10500,2021-02-26,https://bringatrailer.com/listing/1999-porsche-boxster-58/
y00372,1997,911,47000,Fair,96299,2021-03-01,https://bringatrailer.com/listing/1997-porsche-911-carrera-4s-27/
y00373,2003,911,138000,Fair,23500,2021-03-01,https://bringatrailer.com/listing/2003-porsche-911-carrera-38/
y00374,2009,Boxster,38000,Fair,29310,2021-03-01,https://bringatrailer.com/listing/2009-porsche-boxster-s-5/
y00375,1975,914,39000,Fair,15914,2021-03-01,https://bringatrailer.com/listing/1975-porsche-914-2-0-19/
y00376,1982,911,51000,Fair,73500,2021-03-01,https://bringatrailer.com/listing/1982-porsche-911sc-91/
y00377,1997,911,124000,Fair,60500,2021-03-01,https://bringatrailer.com/listing/1997-porsche-911-60/
y00378,2006,911,21000,Fair,55000,2021-03-01,https://bringatrailer.com/listing/2006-porsche-911-carrera-cabriolet-10/
y00379,1998,911,60000,Fair,135000,2021-03-02,https://bringatrailer.com/listing/1998-porsche-911-carrera-12/
y00380,1989,928,148000,Fair,16000,2021-03-02,https://bringatrailer.com/listing/1989-porsche-928-s4-47/
y00381,1962,962,,Fair,26500,2021-03-02,https://bringatrailer.com/listing/1962-porsche-238-standard-star-tractor/
y00382,2000,911,48000,Fair,22750,2021-03-02,https://bringatrailer.com/listing/2000-porsche-911-carrera-117/
y00383,1983,911,102000,Fair,17500,2021-03-03,https://bringatrailer.com/listing/1983-porsche-930-turbo-9/
y00384,2009,911,20000,Fair,52500,2021-03-04,https://bringatrailer.com/listing/2009-porsche-911-carrera-11/
y00385,1973,914,31000,Fair,13914,2021-03-04,https://bringatrailer.com/listing/1973-porsche-914-50/
y00386,2016,911,37000,Fair,51000,2021-03-04,https://bringatrailer.com/listing/2016-porsche-cayenne-gts-6/
y00387,1998,911,17000,Fair,63000,2021-03-04,https://bringatrailer.com/listing/1998-porsche-911-carrera-13/
y00388,2007,911,23000,Fair,80200,2021-03-04,https://bringatrailer.com/listing/2007-porsche-911-turbo-90/
y00389,2007,911,82000,Fair,42500,2021-03-04,https://bringatrailer.com/listing/2007-porsche-911-carrera-18/
y00390,2002,911,27000,Fair,32500,2021-03-04,https://bringatrailer.com/listing/2002-porsche-911-carrera-72/
y00391,2003,911,14000,Fair,74500,2021-03-04,https://bringatrailer.com/listing/2003-porsche-911-turbo-80/
y00392,,550,16000,Fair,50500,2021-03-04,https://bringatrailer.com/listing/1968-porsche-beck-550-spyder/
y00393,1957,356,67000,Excellent,325000,2021-03-05,https://bringatrailer.com/listing/1957-porsche-356a-speedster-18/
y00394,1996,911,61000,Fair,140000,2021-03-05,https://bringatrailer.com/listing/1996-porsche-911-turbo-46/
y00395,1967,911,55000,Excellent,427000,2021-03-05,https://bringatrailer.com/listing/1967-porsche-911s-soft-window-targa/
y00396,1987,944,45000,Fair,16850,2021-03-05,https://bringatrailer.com/listing/1987-porsche-944-41/
y00397,2008,911,14000,Fair,175000,2021-03-05,https://bringatrailer.com/listing/2008-porsche-911-gt3-rs-9/
y00398,2016,911,5000,Fair,160000,2021-03-05,https://bringatrailer.com/listing/2016-porsche-911-gt3rs-33/
y00399,2008,911,89000,Fair,19500,2021-03-05,https://bringatrailer.com/listing/2008-porsche-cayenne-gts-22/
y00400,1974,914,69000,Fair,5500,2021-03-05,https://bringatrailer.com/listing/1974-porsche-914-47/
y00401,2000,Boxster,44000,Fair,15500,2021-03-05,https://bringatrailer.com/listing/2000-porsche-boxster-s-38-2/
y00402,1960,356,64000,Fair,175000,2021-03-05,https://bringatrailer.com/listing/1960-porsche-356-c-super-90/
y00403,2011,Boxster,4900,Fair,72000,2021-03-08,https://bringatrailer.com/listing/2011-porsche-boxster-4/
y00404,1988,911,102000,Fair,64500,2021-03-08,https://bringatrailer.com/listing/1988-porsche-911-carrera-83/
y00405,2008,911,45000,Fair,44000,2021-03-08,https://bringatrailer.com/listing/2008-porsche-911-cabriolet-7/
y00406,2014,Cayman,16000,Fair,39999,2021-03-08,https://bringatrailer.com/listing/2014-porsche-cayman-16/
y00407,2008,911,27000,Fair,55000,2021-03-08,https://bringatrailer.com/listing/2008-porsche-911-carrera-s-32/
y00408,1997,911,37000,Fair,109993,2021-03-09,https://bringatrailer.com/listing/1997-porsche-911-carrera-4s-25/
y00409,2001,911,55000,Fair,21250,2021-03-09,https://bringatrailer.com/listing/2001-porsche-911-carrera-cabriolet-29/
y00410,1971,914,29000,Fair,21000,2021-03-09,https://bringatrailer.com/listing/1971-porsche-914-17-3/
y00411,1983,944,91000,Fair,9400,2021-03-09,https://bringatrailer.com/listing/1983-porsche-944-63/
y00412,1986,911,127000,Fair,79000,2021-03-10,https://bringatrailer.com/listing/1986-porsche-911-turbo-74/
y00413,1973,911,17000,Fair,77911,2021-03-10,https://bringatrailer.com/listing/1973-porsche-911t-65/
y00414,1977,911,163000,Fair,52000,2021-03-10,https://bringatrailer.com/listing/1977-porsche-911-22/
y00415,2006,911,7000,Fair,53497,2021-03-10,https://bringatrailer.com/listing/2006-porsche-911-carrera-4-10/
y00416,2007,911,25000,Fair,110000,2021-03-11,https://bringatrailer.com/listing/2007-porsche-911-gt3-35/
y00417,2000,911,132000,Fair,22000,2021-03-11,https://bringatrailer.com/listing/2000-porsche-911-carrera-116/
y00418,1989,944,264000,Fair,10800,2021-03-11,https://bringatrailer.com/listing/1989-porsche-944-turbo-23/
y00419,2010,Cayman,116000,Fair,25000,2021-03-11,https://bringatrailer.com/listing/2010-porsche-cayman-5/
y00420,1984,911,93000,Fair,49500,2021-03-11,https://bringatrailer.com/listing/1984-porsche-911-carrera-67/
y00421,2009,Boxster,50000,Fair,32250,2021-03-11,https://bringatrailer.com/listing/2009-porsche-cayenne-turbo-s-13/
